nome palestra,discipline,indirizzo,telefono,orari di apertura,pagina web,lat,long
A.S.D. FINK NIPPON KEMPO,Difesa Personale,"Via Donatello, 1, 21100 Varese VA, Italia",,Lun 09:30-11:30 | Mar 09:30-11:30 | Mer 09:30-11:30 | Gio 09:30-11:30 | Ven 09:30-11:30 | Sab chiuso | Dom chiuso,https://www.asdfink.it/,45.807833000000002,8.8355429999999995
A.S.D. Ju-Jitsu Club Varese,Jujitsu,"Via Pietro Micca, 20, 21100 Varese VA, Italia",+39 333 523 0277,Lun chiuso | Mar 18:15-21 | Mer chiuso | Gio chiuso | Ven 18:15-21 | Sab chiuso | Dom chiuso,http://www.jujitsuclubvarese.it/,45.813814000000001,8.8113960000000002
A.S.D. Mantuano Karate Team,Karate,"Via Niccolo' Machiavelli, 21049 Tradate VA, Italia",+39 392 376 2539,Lun chiuso | Mar chiuso | Mer chiuso | Gio chiuso | Ven chiuso | Sab 15-17 | Dom chiuso,https://m.facebook.com/karatemantuano,45.709046999999998,8.9133530000000007
A.S.D. M-Cube Smart Fitness,Fitness,"Via Praderio, 2, 21013 Gallarate VA, Italia",+39 347 650 6990,"Lun 13-14, 19-20 | Mar 09-11:30, 20-21 | Mer 13-14, 19-21:30 | Gio 09-11:30, 20-21 | Ven 13-14, 19-21:30 | Sab 13-14 | Dom 09-10",https://mcubesmartfitness.webnode.it/,45.660885999999998,8.8060779999999994
A.S.D. Nuoto Club Gallarate,Nuoto,"Via M. Buonarroti, 14, 21013 Gallarate VA, Italia",+39 0331 774033,Orari da verificare,,45.652422999999999,8.7960469999999997
A.S.D. Valceresio A. Audax,Fitness,"Via B. Giacomini, 14, 21051 Arcisate VA, Italia",+39 0332 473319,Orari da verificare,https://www.asdvalceresio.it/,45.859954999999999,8.869624
A.S.D. Yogamore,Yoga,"Viale Sicilia, 6, 21052 Busto Arsizio VA, Italia",+39 340 729 4112,Orari da verificare,https://yogamore.it/,45.608007999999998,8.8324029999999993
Sport Caronno Pertusella,Fitness,"Via Bergamo, 605, 21042 Caronno Pertusella VA, Italia",+39 02 4936 0635,Lun 06-22 | Mar 06-22 | Mer 06-22 | Gio 06-22 | Ven 06-22 | Sab 09-18 | Dom 09-14,https://www.esportpalestre.it/,45.591942000000003,9.0435409999999994
AA Special Training,Fitness,"Via Giovanni Maraini 15/a, 6900 Pregassona, Svizzera",+41 76 384 05 89,Lun 07-21 | Mar 07-21 | Mer 07-21 | Gio 07-21 | Ven 07-21 | Sab 07-17 | Dom chiuso,http://aaspecialtraining.ch/,46.026896999999998,8.9678740000000001
AA Special Training,Fitness,"Via Pasquale Lucchini 7, 6900 Lugano, Svizzera",+41 76 384 05 89,Lun 07-21 | Mar 07-21 | Mer 07-21 | Gio 07-21 | Ven 07-21 | Sab 07-17 | Dom chiuso,https://aaspecialtraining.ch/,46.006346,8.957152
"Accademia della scherma ""A. Felli""",Scherma,"Via Luigi Galvani, 2, 21052 Busto Arsizio VA, Italia",,Orari da verificare,https://www.propatriascherma.it/,45.616142000000004,8.8462060000000005
Acinque Ice Arena - Palaghiaccio di Varese,Pattinaggio,"Via Francesco Albani, 33, 21100 Varese VA, Italia",+39 0332 157 5576,Lun 06-21:30 | Mar 06-21:30 | Mer 06-21:30 | Gio 06-21:30 | Ven 06-21:30 | Sab 08-18:30 | Dom 08-13,https://www.acinqueicearena.com/,45.832729,8.8256639999999997
A-CLUB,Fitness,"Via centro Sportivo 5, 6942 Savosa, Svizzera",+41 91 966 13 13,Lun chiuso | Mar chiuso | Mer chiuso | Gio chiuso | Ven chiuso | Sab 07-19 | Dom chiuso,http://www.a-club.ch/,46.017017000000003,8.9375160000000005
Acorpolibero,Pilates,"Via Varrone 5A, 6500 Bellinzona, Svizzera",+41 79 745 16 39,Lun chiuso | Mar 09-20 | Mer 09-20 | Gio 09-20 | Ven 09-12 | Sab 00:00-24:00 | Dom chiuso,,46.200296999999999,9.0294299999999996
ACQUAESSENIA SOCIETA' SPORTIVA DILETTANTISTICA,Nuoto,"Via Magenta, 3, 21013 Gallarate VA, Italia",+39 0331 774471,Lun 08-20 | Mar 08-20 | Mer 08-20 | Gio 08-20 | Ven 08-20 | Sab 08-16:30 | Dom 08:30-12,http://www.acquaebenessere.it/,45.655985000000001,8.7946950000000008
Activ Fitness Bellinzona,Fitness,"Viale Stazione 18, 6500 Bellinzona, Svizzera",+41 91 821 78 70,Lun chiuso | Mar chiuso | Mer chiuso | Gio chiuso | Ven chiuso | Sab 09-18 | Dom chiuso,https://www.activfitness.ch/studios/activ-fitness-bellinzona/,46.193615999999999,9.0262689999999992
Activ Fitness Giubiasco,Fitness,"Via Campagna 1, 6512 Giubiasco, Svizzera",+41 91 821 78 80,Lun 06:30-21:30 | Mar 06:30-21:30 | Mer 06:30-21:30 | Gio 06:30-21:30 | Ven 06:30-21:30 | Sab 08-17 | Dom 08-17,https://www.activfitness.ch/studios/activ-fitness-giubiasco/,46.167707999999998,9.0018600000000006
Activ Fitness Losone,Fitness,"Via dei Pioppi 2a, 6616 Losone, Svizzera",+41 91 821 77 88,Lun 06-22 | Mar 06-22 | Mer 06-22 | Gio 06-22 | Ven 06-22 | Sab 09-19 | Dom 09-19,https://www.activfitness.ch/studios/activ-fitness-losone/,46.166432999999998,8.7732039999999998
Activ Fitness Lugano,Fitness,"Via Pretorio 15, 6900 Lugano, Svizzera",+41 91 821 70 90,Lun 06:30-21:30 | Mar 06:30-21:30 | Mer 06:30-21:30 | Gio 06:30-21:30 | Ven 06:30-21:30 | Sab 09-18 | Dom 09-18,https://www.activfitness.ch/studios/activ-fitness-lugano/,46.007041999999998,8.9521149999999992
Activ Fitness Mendrisio,Fitness,"Via Luigi Lavizzari 2, 6850 Mendrisio, Svizzera",+41 91 821 75 50,Lun 06:30-21:30 | Mar 06:30-21:30 | Mer 06:30-21:30 | Gio 06:30-21:30 | Ven 06:30-21:30 | Sab 09-18 | Dom 09-18,https://www.activfitness.ch/studios/activ-fitness-mendrisio/,45.870178000000003,8.9859799999999996
Activ Fitness Riazzino,Fitness,"Via al Pizzante 12, 6595 Lavertezzo, Svizzera",+41 91 821 78 88,Lun 06:30-21:30 | Mar 06:30-21:30 | Mer 06:30-21:30 | Gio 06:30-21:30 | Ven 06:30-21:30 | Sab 08:30-17 | Dom 08:30-17,https://www.activfitness.ch/studios/activ-fitness-riazzino/,46.173678000000002,8.8965359999999993
Activ Fitness Serfontana,Fitness,"Viale Serfontana 20, 6834 Morbio Inferiore, Svizzera",+41 91 821 74 80,Lun chiuso | Mar chiuso | Mer chiuso | Gio chiuso | Ven chiuso | Sab 09-18:30 | Dom chiuso,https://www.activfitness.ch/studios/activ-fitness-serfontana/,45.845232000000003,9.015784
ACTIV FITNESS Ticino SA (Amministrazione),Fitness,"Via Serrai 1, 6592 Sant'Antonino, Svizzera",+41 91 850 86 00,Lun 09-11:30 | Mar 09-11:30 | Mer chiuso | Gio 09-11:30 | Ven 09-11:30 | Sab chiuso | Dom chiuso,https://www.activfitness.ch/it/,46.154977000000002,8.9602570000000004
Activ Fitness Vezia,Fitness,"Via S. Gottardo 5, 6943 Vezia, Svizzera",+41 91 821 73 10,Lun 06:30-21:30 | Mar 06:30-21:30 | Mer 06:30-21:30 | Gio 06:30-21:30 | Ven 06:30-21:30 | Sab 08-17 | Dom 08-17,https://www.activfitness.ch/studios/activ-fitness-vezia/,46.021403999999997,8.9366059999999994
"Ad Oriente,Yoga, Aikido & Benessere",Aikido | Yoga,"Via Campo dei Fiori, 1, 21010 Cardano al Campo VA, Italia",+39 388 563 8692,Lun 17-21:30 | Mar 17-21:30 | Mer 17-21 | Gio 17-21:30 | Ven chiuso | Sab 10-12 | Dom chiuso,http://www.palestracardano.it/,45.637824999999999,8.7798689999999997
Alessandro Avetti Pilates,Pilates,"Via Matteotti, 84, 21020 Casciago VA, Italia",+39 0332 156 3853,Lun 08:30-20:30 | Mar 08:30-20:30 | Mer 08:30-20:30 | Gio 08:30-20:30 | Ven 08:30-20:30 | Sab 09-12:30 | Dom chiuso,http://www.alessandroavettipilates.com/,45.836106999999998,8.7843079999999993
Alessio Merelli - Personal Fitness Trainer - Coach,Fitness,"Via Cesare Correnti, 2, 21100 Varese VA, Italia",,Orari da verificare,,45.797759999999997,8.8428810000000002
AliZStudio di Vera Viligiardi - Fitness with Vera,Fitness,"Via Giuseppe Buffi 6, 6850 Mendrisio, Svizzera",+41 79 450 17 68,Lun 18-21 | Mar 18-21 | Mer 18-21 | Gio chiuso | Ven 18-21 | Sab 14-21 | Dom chiuso,https://www.fitnesswithvera.ch/,45.865878000000002,8.9841250000000006
Alma Botnica- Holistic Studio Massage,Fitness,"Str. della Brima 6, 6612 Ascona, Svizzera",+41 78 318 90 48,Orari da verificare,https://www.almabotanica.ch/,46.158470000000001,8.7768370000000004
AMAFIT Pilates,Pilates,"Via XI Febbraio, 2A, 21052 Busto Arsizio VA, Italia",+39 379 104 0300,Lun 09-21 | Mar 09-20 | Mer 09-20 | Gio 09-21 | Ven 09-20 | Sab chiuso | Dom chiuso,http://amafitpilates.it/,45.598402999999998,8.8457450000000009
Ambiluna_yoga,Yoga,"Via Pontico Virunio, 6850 Mendrisio, Svizzera",+41 76 382 55 14,Orari da verificare,,45.869523999999998,8.9869489999999992
anantayoga,Yoga,"Via Pico 28, 6900 Lugano, Svizzera",+41 79 935 58 83,"Lun chiuso | Mar 19-20:30 | Mer 09:30-11, 18:15-19:45 | Gio 14:15-15:45, 17:15-18:45 | Ven chiuso | Sab 10-12 | Dom chiuso",http://www.anantayoga.yoga/,46.008513999999998,8.9693620000000003
ANDREA FONTANELLA,Fitness,"Via della Valle, 10, 21020 Casciago VA, Italia",+39 346 131 8140,Orari da verificare,http://andreafontanella.com/,45.839312999999997,8.7804369999999992
Angelo Training Lab - Personal Studio,Fitness,"Via Belmonte, 169, 21100 Varese VA, Italia",+39 327 741 2681,Lun 07-20 | Mar 07-20 | Mer 07-20 | Gio 07-20 | Ven 07-20 | Sab chiuso | Dom chiuso,,45.817618000000003,8.8597760000000001
Anytime Fitness Saronno,Fitness,"Via Valletta, 2, 21047 Saronno VA, Italia",+39 351 308 8497,Lun 00:00-24:00 | Mar 00:00-24:00 | Mer 00:00-24:00 | Gio 00:00-24:00 | Ven 00:00-24:00 | Sab 00:00-24:00 | Dom 00:00-24:00,https://www.anytimefitness.it/gyms/it-0053/saronno-va-21047/,45.631064000000002,9.0274990000000006
AR Fitness,Fitness,"Via Stradonino 1, 6595 Lavertezzo, Svizzera",+41 91 840 11 11,Lun 00:00-24:00 | Mar 00:00-24:00 | Mer 00:00-24:00 | Gio 00:00-24:00 | Ven 00:00-24:00 | Sab 00:00-24:00 | Dom 00:00-24:00,,46.174261999999999,8.8870769999999997
AR Studio Personal,Fitness,"C/O Fisioterapia Artemisia - Stabile Bettydo, Via Cantonale 19, 6900 Lugano, Svizzera",+41 76 297 21 79,Lun 06:30-20 | Mar 06:30-19 | Mer 06:30-19 | Gio 06:30-19 | Ven 06:30-11 | Sab chiuso | Dom chiuso,https://www.arstudiopersonal.ch/,46.008622000000003,8.9501639999999991
Area 51 Wellness Club,Fitness,"Via G. B. Busnelli, N 44, 21047 Saronno VA, Italia",+39 02 9628 0378,Lun 06:30-22 | Mar 06:30-22 | Mer 06:30-22 | Gio 06:30-22 | Ven 06:30-22 | Sab 09-19 | Dom 09-19,http://www.area51wellnessclub.com/,45.639563000000003,9.0515539999999994
ArmGym Palestre,Fitness,"dietro Esselunga, Via S. Giorgio, 21057 Olgiate Olona VA, Italia",+39 0331 320818,Lun 06-22:30 | Mar 06-22:30 | Mer 06-22:30 | Gio 06-22:30 | Ven 06-22:30 | Sab 09-19 | Dom 09-14,https://www.armgympalestre.com/,45.630153999999997,8.8597370000000009
AS Riarena,Fitness,"Via Riarena, 6516 Locarno, Svizzera",,Orari da verificare,http://www.asriarena.ch/,46.169113000000003,8.9117960000000007
Ascofit Fitness Losone,Fitness,"Via Locarno 25, 6616 Losone, Svizzera",+41 91 791 67 50,Lun 06-00 | Mar 06-00 | Mer 06-00 | Gio 06-00 | Ven 06-00 | Sab 07-23 | Dom 07-23,http://www.ascofit.ch/,46.165371,8.7619330000000009
ASD BODY EXTREME LUINO La Palestra dal 1992,Fitness,"Via Rossini, 13/A, 21016 Luino VA, Italia",,Lun 09-21 | Mar 09-21 | Mer 10-20 | Gio 09-21 | Ven 09-21 | Sab 10-12:30 | Dom chiuso,https://sites.google.com/view/palestrabodyextremeluino/home-page,45.998539000000001,8.7376400000000007
ASD Judo Bu-sen Tradate,Judo,"ingresso da, Piazza Mazzini, Piazza Nelson Mandela, 21049, 21049 Tradate VA, Italia",+39 340 581 7679,"Lun 17-22 | Mar 09:30-11:30, 17-22 | Mer 18-21:30 | Gio 09:30-11:30, 17-22 | Ven 17-21:30 | Sab 09:30-11:30 | Dom chiuso",http://www.judobusentradate.it/,45.713135000000001,8.906212
ASD KOKORO DAI,Fitness,"Via Luigi Cadorna, 1, 21050 Cairate VA, Italia",+39 0331 312548,Lun 16:45-22 | Mar 16:45-22 | Mer 16:45-22 | Gio 16:45-22 | Ven 16:45-22 | Sab chiuso | Dom chiuso,https://www.kokorodai.it/,45.697868,8.8499350000000003
ASD RAGGI D'ORIENTE,Fitness,"Via F. Confalonieri, 4, 21052 Busto Arsizio VA, Italia",+39 340 835 4187,Lun 17-23 | Mar 17-23 | Mer 17-23 | Gio 17-23 | Ven 17-23 | Sab chiuso | Dom chiuso,http://www.raggioriente.it/,45.611057000000002,8.8438750000000006
Asd. United Sports Ceresio,Fitness,"Via per osteno, 9, 22010 Porlezza CO, Italia",+39 371 133 9268,Lun 17-18 | Mar chiuso | Mer chiuso | Gio 19-20:30 | Ven chiuso | Sab chiuso | Dom chiuso,http://www.united-sports-ceresio.it/,46.036723,9.125804
ASDSorepi,Yoga,"Via Leonardo Da Vinci, 3A, 21100 Varese VA, Italia",+39 320 646 5159,Lun chiuso | Mar chiuso | Mer 17-19 | Gio 17-19 | Ven chiuso | Sab chiuso | Dom chiuso,https://asdsorepi2023.wordpress.com/,45.816406999999998,8.8354470000000003
Atelier11,Pilates,"Piazza XXV Aprile, 11a, 21052 Busto Arsizio VA, Italia",,Orari da verificare,http://www.atelier11.it/,45.617671999999999,8.8496939999999995
Athletic Form | Palestra | Hyrox Center Chiasso,CrossFit,"Corso S. Gottardo 88, 6830 Chiasso, Svizzera",+41 76 592 18 85,Lun 06-20:30 | Mar 06-20:30 | Mer 06-20:30 | Gio 06-20:30 | Ven 06-20:30 | Sab 06-14 | Dom chiuso,http://www.athleticformch.com/,45.836858999999997,9.025245
Athletik Club 90 SA,Fitness,"Via Pobbia 6, Casella Postale 10, 6514 Sementina, Svizzera",+41 91 857 65 57,Lun 07:30-21 | Mar 07:30-21 | Mer 07:30-21 | Gio 07:30-21 | Ven 07:30-21 | Sab 07:30-16 | Dom chiuso,http://www.athletikclub90.ch/,46.177697999999999,8.9988519999999994
AtX Training Lab,Fitness,"Viale Luigi Borri, 311, 21100 Varese VA, Italia",+39 0332 176 5565,Lun 06-22 | Mar 06-22 | Mer 06-22 | Gio 06-22 | Ven 06-22 | Sab 06-22 | Dom 06-22,https://www.athletixtl.com/,45.788060999999999,8.8502390000000002
Aura Fitness Lounge & Spa,Fitness,"Via S. Gottardo 24, 6532 Arbedo-Castione, Svizzera",+41 91 820 12 88,Lun 00:00-24:00 | Mar 00:00-24:00 | Mer 00:00-24:00 | Gio 00:00-24:00 | Ven 00:00-24:00 | Sab 00:00-24:00 | Dom 00:00-24:00,https://aurafitnesslounge.ch/,46.232810000000001,9.0406639999999996
AYAH EXPERIENCE,Yoga,"Via S. Solutore, 21, 21047 Saronno VA, Italia",+39 375 635 3202,Lun 07-20 | Mar 07-20 | Mer 07-20 | Gio 07-20 | Ven 07-20 | Sab 07-20 | Dom 10-20,https://www.ayahexperience.com/,45.617038999999998,9.0423580000000001
Ayur.Yoga,Yoga,"Viale Stazione 14, 6500 Bellinzona, Svizzera",+41 79 521 02 33,Orari da verificare,,46.192929999999997,9.0253549999999994
Ayur.Yoga Ticino,Yoga,"Via S. Giovanni 9, 6500 Bellinzona, Svizzera",+41 79 521 02 33,Orari da verificare,https://yellow.local.ch/d/IUSgYGfn33CwRjVCeRuYWg,46.195278999999999,9.0253960000000006
Balance Lab,Pilates,"Via Saverio Mercadante, 21100 Varese VA, Italia",+39 348 825 9903,"Lun 08-15, 16:30-21:30 | Mar 08-15, 16:30-21:30 | Mer 08-15, 16:30-21:30 | Gio 08-15, 16:30-21:30 | Ven 08-15, 17:30-20 | Sab 09-13 | Dom chiuso",,45.821590999999998,8.8244019999999992
Bali Yoga - Corsi Yoga a Milano Centro,Yoga,"Via Marghera, 43, 20149 Milano MI, Italia",+39 333 887 8078,Lun 07-22 | Mar 07-22 | Mer 07-22 | Gio 07-22 | Ven 07-22 | Sab 10-20 | Dom 10-20,http://www.baliyoga.it/utm_source=GoogleMyBusiness&utm_medium=GMB_ViaMarghera,45.466014999999999,9.1521830000000008
Balmelli Sport,Fitness,"Via G.B. Pioda 10, 6900 Lugano, Svizzera",+41 91 923 58 67,Lun 08:30-18:30 | Mar 08:30-18:30 | Mer 08:30-18:30 | Gio 08:30-18:30 | Ven 08:30-18:30 | Sab 08:30-17 | Dom chiuso,http://www.balmelli-sport.ch/,46.007249999999999,8.954402
B-arena,Fitness,"Via al Ticino 44, 6514 Sementina, Svizzera",+41 76 259 28 13,Lun 06-23 | Mar 06-23 | Mer 06-23 | Gio 06-23 | Ven 06-23 | Sab 06-23 | Dom 06-23,https://b-arena.ch/,46.177886000000001,8.9956200000000006
BASE | Personal Training,Fitness,"Via Giacomo Galli, 5, 21049 Tradate VA, Italia",+39 334 351 4605,Orari da verificare,,45.703952999999998,8.9202569999999994
BE HAPPY di Federica Lucchini,Fitness,"Via Borghetto 6, 6512 Giubiasco, Svizzera",+41 77 204 80 60,Lun 10-19 | Mar chiuso | Mer 10-19 | Gio 10-19 | Ven 10-18:30 | Sab chiuso | Dom chiuso,http://www.vivialtop.com/,46.173338999999999,9.0119369999999996
Belady Fitness Club Lugano,Fitness,"Via Serafino Balestra 9, 6900 Lugano, Svizzera",+41 78 732 49 94,Lun 07-19 | Mar 07-19 | Mer 07-19 | Gio 07-19 | Ven 07-19 | Sab 07-12 | Dom chiuso,https://belady.ch/,46.008459000000002,8.9541350000000008
Bellinzona Sport,Fitness,"Via Brunari 2, 6500 Bellinzona, Svizzera",+41 58 203 17 10,Orari da verificare,http://sport.bellinzona.ch/,46.200097999999997,9.0186299999999999
Belotti Sport Locarno,Fitness,"Via Cittadella 22, 6600 Locarno, Svizzera",+41 91 751 66 02,Lun 09-18:30 | Mar 09-18:30 | Mer 09-18:30 | Gio 09-18:30 | Ven 09-18:30 | Sab 09-17:30 | Dom chiuso,http://www.belottisport.ch/,46.169466,8.7933000000000003
Berg Piscine S.R.L,Fitness,"Via Trieste, 21023 Besozzo VA, Italia",+39 0332 773904,Lun 08:30-17 | Mar 08:30-17 | Mer 08:30-17 | Gio 08:30-17 | Ven 08:30-17 | Sab 08:30-12:30 | Dom chiuso,https://www.bergpiscine.it/utm_medium=referral&utm_source=gmb&utm_campaign=main_gmb,45.864246000000001,8.6684239999999999
BhagaYoga,Yoga,"Via Camillo Cavour, 5, 21053 Castellanza VA, Italia",+39 339 341 7037,Orari da verificare,https://www.byoga.org/,45.608291999999999,8.8956689999999998
Bienfitstudio,Fitness,"Via Antonio Vanoni 7, 6900 Lugano, Svizzera",+41 77 905 05 55,Lun 08-19 | Mar 07-19 | Mer 07-19 | Gio 07-19 | Ven 07-19 | Sab 09-12 | Dom chiuso,http://www.bienfitstudio.ch/,46.011356999999997,8.9528970000000001
BIOFIT CLUB Lugano,Fitness,"Via Giacomo e Filippo Ciani 16, 6900 Lugano, Svizzera",+41 76 805 08 13,Lun 08-19 | Mar 08-19 | Mer 08-19 | Gio 08-19 | Ven 08-19 | Sab 08-12 | Dom chiuso,https://www.biofitclub.ch/,46.015070999999999,8.9609179999999995
Blooming moves,Pilates,"Via Vallemaggia 11, 6600 Locarno, Svizzera",,Lun chiuso | Mar chiuso | Mer 08:30-11:30 | Gio 12-13:30 | Ven chiuso | Sab chiuso | Dom chiuso,,46.169561999999999,8.7885010000000001
BODHI Reformer,Pilates,"Corso Bello 2, 6850 Mendrisio, Svizzera",+41 76 814 66 09,Lun 08-20:30 | Mar 07-20:30 | Mer 08-20:30 | Gio 07-20:30 | Ven 08-20:30 | Sab 08-13:30 | Dom 09-12:15,http://www.bodhireformer.ch/,45.869726999999997,8.9875439999999998
BODY BALANCE SSD - Venegono Inferiore,Pilates,"Via F. Lli Kennedy, 19, 21040 Venegono Inferiore VA, Italia",+39 375 570 4277,"Lun 08:30-13:30, 16-21:30 | Mar 08:30-13:30, 17-21:30 | Mer 17-21:30 | Gio 08:30-13:30, 17-21:30 | Ven 08:30-13:30, 16-20:30 | Sab 08:30-13:30 | Dom chiuso",https://www.bb-bodybalance.it/,45.731104999999999,8.8850850000000001
Body Mind Arti Marziali & Fitness Academy,Fitness,"Via Guglielmo Marconi, 13, 21026 Gavirate VA, Italia",,Lun 17:30-21 | Mar 17:30-21 | Mer 17:30-21 | Gio 17:30-21 | Ven chiuso | Sab chiuso | Dom chiuso,https://linktr.ee/bodymind_fitnessacademy,45.843229999999998,8.7130779999999994
Body Power Gym - Mendrisio,Fitness,"Via Rime 38, 6850 Mendrisio, Svizzera",+41 91 646 21 88,Orari da verificare,https://fitness.center.ivof.com/body-power-gym/,45.870497999999998,8.9759360000000008
Body Work Lugano - EMS e Vacu Gym,Fitness,"Via Tesserete 65, 6900 Lugano, Svizzera",+41 76 707 75 47,Lun 07:30-19:30 | Mar 07:30-19:30 | Mer 07:30-19:30 | Gio 07:30-19:30 | Ven 07:30-19:30 | Sab 09-12 | Dom chiuso,https://bodyworklugano.ch/,46.016756999999998,8.9506329999999998
BodyClub Fitness,Fitness,"Via S. Gottardo 1, 6600 Muralto, Svizzera",+41 79 815 03 80,Lun 06-00 | Mar 06-00 | Mer 06-00 | Gio 06-00 | Ven 06-00 | Sab 06-00 | Dom 06-00,https://www.bodyclub.ch/,46.173685999999996,8.8019049999999996
BodyClub Personal Training,Fitness,"Via G. Mariani 1b, 6600 Muralto, Svizzera",+41 79 815 03 80,Lun 06-21 | Mar 06-21 | Mer 06-21 | Gio 06-21 | Ven 06-21 | Sab 08-12 | Dom chiuso,http://www.bodyclub.ch/personal-trainer,46.173887000000001,8.8019390000000008
Boxe Club Locarno,Boxe,"Via della Pace 1b, 6600 Locarno, Svizzera",+41 76 577 25 83,Orari da verificare,,46.168914000000001,8.7989090000000001
Boxe Club Locarno,Boxe,"via alla Morettina 9A, 6600 Locarno, Svizzera",,Lun chiuso | Mar chiuso | Mer chiuso | Gio chiuso | Ven chiuso | Sab chiuso | Dom chiuso,http://www.boxeclublocarno.ch/,46.164648,8.7890370000000004
Boxing Fighter's Varese,Boxe,"Via Giuseppe Giusti, 7, 21100 Varese VA, Italia",+39 340 508 4131,Lun 17:30-20:30 | Mar 17:30-20:30 | Mer 17:30-20:30 | Gio 17:30-20:30 | Ven 17:30-20:30 | Sab chiuso | Dom chiuso,https://12932-boxingfighters-it.sitebuilder-it.webapps.net/,45.802585999999998,8.8431840000000008
Boxing Team Luganese,Boxe,"Via alla Stampa, 6965 Lugano, Svizzera",+41 76 368 11 23,Lun 17-21 | Mar 17-21 | Mer 17-21 | Gio 17-21 | Ven 17-21 | Sab chiuso | Dom chiuso,http://www.boxingteamluganese.ch/,46.041691,8.974119
Boxing Team Tiger di Maestro Bassem Sassi,Boxe,"Via I Maggio, 21050 Lonate Ceppino VA, Italia",+39 331 444 8861,Lun 18-20 | Mar chiuso | Mer 18-20 | Gio chiuso | Ven 18-20 | Sab chiuso | Dom chiuso,https://www.facebook.com/profile.phpid=100091627429203,45.704543999999999,8.8754240000000006
